customer_id,month,mrr
A-2d4502,2024-04,392.0
A-2d4502,2024-05,392.0
A-2d4502,2024-06,392.0
A-2d4502,2024-07,9710.0
A-2d4502,2024-08,11103.0
A-2d4502,2024-09,15481.0
A-2d4502,2024-10,15481.0
A-2d4502,2024-11,21717.0
A-2d4502,2024-12,29071.0
A-2e3bad,2023-08,12139.0
A-2e3bad,2023-09,12139.0
A-2e3bad,2023-10,12139.0
A-2e3bad,2023-11,12139.0
A-2e3bad,2023-12,12139.0
A-2e3bad,2024-01,18117.0
A-2e3bad,2024-02,18117.0
A-2e3bad,2024-03,15128.0
A-2e3bad,2024-04,16287.0
A-2e3bad,2024-05,16287.0
A-2e3bad,2024-06,28426.0
A-2e3bad,2024-07,28426.0
A-2e3bad,2024-08,28426.0
A-2e3bad,2024-09,40565.0
A-2e3bad,2024-10,41724.0
A-2e3bad,2024-11,41724.0
A-2e3bad,2024-12,42883.0
A-2e4581,2024-10,1078.0
A-2e4581,2024-11,5787.0
A-2e4581,2024-12,12603.0
A-2ebb4b,2023-06,779.0
A-2ebb4b,2023-07,779.0
A-2ebb4b,2023-08,779.0
A-2ebb4b,2023-09,779.0
A-2ebb4b,2023-10,15723.0
A-2ebb4b,2023-11,15723.0
A-2ebb4b,2023-12,15723.0
A-2ebb4b,2024-01,15723.0
A-2ebb4b,2024-02,15723.0
A-2ebb4b,2024-03,15723.0
A-2ebb4b,2024-04,15723.0
A-2ebb4b,2024-05,18511.0
A-2ebb4b,2024-06,26670.0
A-2ebb4b,2024-07,28679.0
A-2ebb4b,2024-08,28679.0
A-2ebb4b,2024-09,26670.0
A-2ebb4b,2024-10,26670.0
A-2ebb4b,2024-11,26670.0
A-2ebb4b,2024-12,28679.0
A-2edab2,2023-11,1156.0
A-2edab2,2023-12,1479.0
A-2edab2,2024-01,1479.0
A-2edab2,2024-02,1479.0
A-2edab2,2024-03,3145.0
A-2edab2,2024-04,3145.0
A-2edab2,2024-05,3145.0
A-2edab2,2024-06,6528.0
A-2edab2,2024-07,6851.0
A-2edab2,2024-08,6851.0
A-2edab2,2024-09,6851.0
A-2edab2,2024-10,7174.0
A-2edab2,2024-11,9724.0
A-2edab2,2024-12,10557.0
A-2f6a32,2024-09,361.0
A-2f6a32,2024-10,3466.0
A-2f6a32,2024-11,6221.0
A-2f6a32,2024-12,7152.0
A-309e54,2024-12,28549.0
A-30b4ca,2024-05,51342.0
A-30b4ca,2024-06,68456.0
A-30b4ca,2024-07,72670.0
A-30b4ca,2024-08,74304.0
A-30b4ca,2024-09,74304.0
A-30b4ca,2024-10,75938.0
A-30b4ca,2024-11,75938.0
A-30b4ca,2024-12,75938.0
A-310452,2024-12,11003.0
A-313be3,2023-11,0.0
A-313be3,2023-12,2303.0
A-313be3,2024-01,11656.0
A-313be3,2024-02,11656.0
A-313be3,2024-03,11656.0
A-313be3,2024-04,11656.0
A-313be3,2024-05,11656.0
A-313be3,2024-06,11656.0
A-313be3,2024-07,11656.0
A-313be3,2024-08,16703.0
A-313be3,2024-09,16703.0
A-313be3,2024-10,16703.0
A-313be3,2024-11,16703.0
A-313be3,2024-12,19006.0
A-31ab9a,2024-03,285.0
A-31ab9a,2024-04,4459.0
A-31ab9a,2024-05,4459.0
A-31ab9a,2024-06,4459.0
A-31ab9a,2024-07,4459.0
A-31ab9a,2024-08,4459.0
A-31ab9a,2024-09,4459.0
A-31ab9a,2024-10,7245.0
A-31ab9a,2024-11,7245.0
A-31ab9a,2024-12,15802.0
A-32728c,2023-04,980.0
A-32728c,2023-05,1960.0
A-32728c,2023-06,2940.0
A-32728c,2023-07,3320.0
A-32728c,2023-08,3320.0
A-32728c,2023-09,3320.0
A-32728c,2023-10,3320.0
A-32728c,2023-11,3320.0
A-32728c,2023-12,3320.0
A-32728c,2024-01,3320.0
A-32728c,2024-02,3320.0
A-32728c,2024-03,3320.0
A-32728c,2024-04,3320.0
A-32728c,2024-05,3320.0
A-32728c,2024-06,3320.0
A-32728c,2024-07,3320.0
A-32728c,2024-08,3320.0
A-32728c,2024-09,4118.0
A-32728c,2024-10,4118.0
A-32728c,2024-11,4118.0
A-32728c,2024-12,4118.0
A-328bd0,2023-08,3582.0
A-328bd0,2023-09,5199.0
A-328bd0,2023-10,5883.0
A-328bd0,2023-11,5883.0
A-328bd0,2023-12,7794.0
A-328bd0,2024-01,7794.0
A-328bd0,2024-02,6567.0
A-328bd0,2024-03,6567.0
A-328bd0,2024-04,7107.0
A-328bd0,2024-05,8920.0
A-328bd0,2024-06,8920.0
A-328bd0,2024-07,12502.0
A-328bd0,2024-08,12844.0
A-328bd0,2024-09,12844.0
A-328bd0,2024-10,12844.0
A-328bd0,2024-11,12844.0
A-328bd0,2024-12,13726.0
A-32fb14,2023-07,0.0
A-32fb14,2023-08,0.0
A-32fb14,2023-09,494.0
A-32fb14,2023-10,494.0
A-32fb14,2023-11,1482.0
A-32fb14,2023-12,1482.0
A-32fb14,2024-01,1482.0
A-32fb14,2024-02,1482.0
A-32fb14,2024-03,2926.0
A-32fb14,2024-04,2926.0
A-32fb14,2024-05,2033.0
A-32fb14,2024-06,2033.0
A-32fb14,2024-07,3107.0
A-32fb14,2024-08,3107.0
A-32fb14,2024-09,3601.0
A-32fb14,2024-10,3601.0
A-32fb14,2024-11,8775.0
A-32fb14,2024-12,8775.0
A-331424,2024-01,2189.0
A-331424,2024-02,2398.0
A-331424,2024-03,2398.0
A-331424,2024-04,2398.0
A-331424,2024-05,4587.0
A-331424,2024-06,4587.0
A-331424,2024-07,4587.0
A-331424,2024-08,6776.0
A-331424,2024-09,6567.0
A-331424,2024-10,6567.0
A-331424,2024-11,6567.0
A-331424,2024-12,6567.0
A-337bc1,2023-08,1470.0
A-337bc1,2023-09,1470.0
A-337bc1,2023-10,1470.0
A-337bc1,2023-11,8236.0
A-337bc1,2023-12,8236.0
A-337bc1,2024-01,8236.0
A-337bc1,2024-02,8236.0
A-337bc1,2024-03,14405.0
A-337bc1,2024-04,14405.0
A-337bc1,2024-05,14405.0
A-337bc1,2024-06,14405.0
A-337bc1,2024-07,14405.0
A-337bc1,2024-08,15165.0
A-337bc1,2024-09,19379.0
A-337bc1,2024-10,19379.0
A-337bc1,2024-11,19379.0
A-337bc1,2024-12,19379.0
A-342303,2024-05,323.0
A-342303,2024-06,323.0
A-342303,2024-07,1695.0
A-342303,2024-08,1695.0
A-342303,2024-09,1695.0
A-342303,2024-10,1695.0
A-342303,2024-11,1695.0
A-342303,2024-12,1695.0
A-34d880,2024-04,10743.0
A-34d880,2024-05,10743.0
A-34d880,2024-06,10743.0
A-34d880,2024-07,18394.0
A-34d880,2024-08,19173.0
A-34d880,2024-09,19173.0
A-34d880,2024-10,20185.0
A-34d880,2024-11,20185.0
A-34d880,2024-12,20185.0
A-34ea2f,2024-09,1671.0
A-34ea2f,2024-10,6441.0
A-34ea2f,2024-11,11399.0
A-34ea2f,2024-12,10404.0
A-35083d,2023-06,0.0
A-35083d,2023-07,0.0
A-35083d,2023-08,7562.0
A-35083d,2023-09,7562.0
A-35083d,2023-10,7562.0
A-35083d,2023-11,8037.0
A-35083d,2023-12,8037.0
A-35083d,2024-01,8683.0
A-35083d,2024-02,8683.0
A-35083d,2024-03,8683.0
A-35083d,2024-04,9614.0
A-35083d,2024-05,14326.0
A-35083d,2024-06,14326.0
A-35083d,2024-07,15814.0
A-35083d,2024-08,19595.0
A-35083d,2024-09,20820.0
A-35083d,2024-10,21751.0
A-35083d,2024-11,21751.0
A-35083d,2024-12,31502.0
A-354f12,2024-05,6766.0
A-354f12,2024-06,6766.0
A-354f12,2024-07,6766.0
A-354f12,2024-08,6965.0
A-354f12,2024-09,6965.0
A-354f12,2024-10,8756.0
A-354f12,2024-11,8889.0
A-354f12,2024-12,8889.0
A-378b99,2024-09,2223.0
A-378b99,2024-10,3644.0
A-378b99,2024-11,9740.0
A-378b99,2024-12,12116.0
A-3793ee,2023-11,2401.0
A-3793ee,2023-12,2401.0
A-3793ee,2024-01,4802.0
A-3793ee,2024-02,4802.0
A-3793ee,2024-03,7203.0
A-3793ee,2024-04,7203.0
A-3793ee,2024-05,7203.0
A-3793ee,2024-06,7203.0
A-3793ee,2024-07,16954.0
A-3793ee,2024-08,16954.0
A-3793ee,2024-09,16954.0
A-3793ee,2024-10,26705.0
A-3793ee,2024-11,24304.0
A-3793ee,2024-12,24304.0
A-37f969,2023-10,1470.0
A-37f969,2023-11,2439.0
A-37f969,2023-12,3909.0
A-37f969,2024-01,9879.0
A-37f969,2024-02,9879.0
A-37f969,2024-03,9879.0
A-37f969,2024-04,9879.0
A-37f969,2024-05,15849.0
A-37f969,2024-06,16419.0
A-37f969,2024-07,16419.0
A-37f969,2024-08,16989.0
A-37f969,2024-09,22959.0
A-37f969,2024-10,22959.0
A-37f969,2024-11,22959.0
A-37f969,2024-12,22959.0
A-3932db,2023-12,437.0
A-3932db,2024-01,437.0
A-3932db,2024-02,798.0
A-3932db,2024-03,1577.0
A-3932db,2024-04,1577.0
A-3932db,2024-05,1577.0
A-3932db,2024-06,1577.0
A-3932db,2024-07,1577.0
A-3932db,2024-08,1577.0
A-3932db,2024-09,5358.0
A-3932db,2024-10,7122.0
A-3932db,2024-11,14087.0
A-3932db,2024-12,14087.0
A-396e5f,2024-10,7829.0
A-396e5f,2024-11,8172.0
A-396e5f,2024-12,10236.0
A-39868b,2024-04,1791.0
A-39868b,2024-05,1791.0
A-39868b,2024-06,3753.0
A-39868b,2024-07,3753.0
A-39868b,2024-08,3753.0
A-39868b,2024-09,3753.0
A-39868b,2024-10,4194.0
A-39868b,2024-11,4194.0
A-39868b,2024-12,4194.0
A-39b19f,2023-02,1960.0
A-39b19f,2023-03,1960.0
A-39b19f,2023-04,1960.0
A-39b19f,2023-05,1960.0
A-39b19f,2023-06,1960.0
A-39b19f,2023-07,4459.0
A-39b19f,2023-08,4459.0
A-39b19f,2023-09,4459.0
A-39b19f,2023-10,4459.0
A-39b19f,2023-11,6223.0
A-39b19f,2023-12,6223.0
A-39b19f,2024-01,6223.0
A-39b19f,2024-02,6223.0
A-39b19f,2024-03,14382.0
A-39b19f,2024-04,14382.0
A-39b19f,2024-05,11655.0
A-39b19f,2024-06,11655.0
A-39b19f,2024-07,11655.0
A-39b19f,2024-08,11655.0
A-39b19f,2024-09,11655.0
A-39b19f,2024-10,11655.0
A-39b19f,2024-11,11902.0
A-39b19f,2024-12,11902.0
A-39ddf4,2024-12,35836.0
A-3a5ad8,2023-12,0.0
A-3a5ad8,2024-01,2360.0
A-3a5ad8,2024-02,8529.0
A-3a5ad8,2024-03,8529.0
A-3a5ad8,2024-04,8970.0
A-3a5ad8,2024-05,11216.0
A-3a5ad8,2024-06,11216.0
A-3a5ad8,2024-07,11216.0
A-3a5ad8,2024-08,11216.0
A-3a5ad8,2024-09,11216.0
A-3a5ad8,2024-10,11216.0
A-3a5ad8,2024-11,26910.0
A-3a5ad8,2024-12,28701.0
A-3a7284,2024-11,15317.0
A-3a7284,2024-12,35519.0
A-3b37d9,2023-04,4577.0
A-3b37d9,2023-05,4577.0
A-3b37d9,2023-06,4577.0
A-3b37d9,2023-07,5704.0
A-3b37d9,2023-08,5704.0
A-3b37d9,2023-09,5704.0
A-3b37d9,2023-10,10281.0
A-3b37d9,2023-11,14858.0
A-3b37d9,2023-12,14858.0
A-3b37d9,2024-01,14858.0
A-3b37d9,2024-02,14858.0
A-3b37d9,2024-03,14858.0
A-3b37d9,2024-04,14858.0
A-3b37d9,2024-05,14858.0
A-3b37d9,2024-06,14858.0
A-3b37d9,2024-07,14858.0
A-3b37d9,2024-08,14858.0
A-3b37d9,2024-09,14858.0
A-3b37d9,2024-10,14858.0
A-3b37d9,2024-11,19435.0
A-3b37d9,2024-12,14858.0
A-3b5cd1,2023-09,0.0
A-3b5cd1,2023-10,2548.0
A-3b5cd1,2023-11,3185.0
A-3b5cd1,2023-12,5772.0
A-3b5cd1,2024-01,6323.0
A-3b5cd1,2024-02,9905.0
A-3b5cd1,2024-03,10542.0
A-3b5cd1,2024-04,10542.0
A-3b5cd1,2024-05,10542.0
A-3b5cd1,2024-06,10542.0
A-3b5cd1,2024-07,10542.0
A-3b5cd1,2024-08,10542.0
A-3b5cd1,2024-09,10542.0
A-3b5cd1,2024-10,10542.0
A-3b5cd1,2024-11,13129.0
A-3b5cd1,2024-12,23676.0
A-3be56b,2023-11,0.0
A-3be56b,2023-12,3038.0
A-3be56b,2024-01,3038.0
A-3be56b,2024-02,4753.0
A-3be56b,2024-03,5586.0
A-3be56b,2024-04,3871.0
A-3be56b,2024-05,7586.0
A-3be56b,2024-06,7586.0
A-3be56b,2024-07,7586.0
A-3be56b,2024-08,14945.0
A-3be56b,2024-09,14945.0
A-3be56b,2024-10,14945.0
A-3be56b,2024-11,14945.0
A-3be56b,2024-12,15325.0
A-3c1a3f,2023-08,0.0
A-3c1a3f,2023-09,0.0
A-3c1a3f,2023-10,0.0
A-3c1a3f,2023-11,0.0
A-3c1a3f,2023-12,8557.0
A-3c1a3f,2024-01,8557.0
A-3c1a3f,2024-02,8557.0
A-3c1a3f,2024-03,8633.0
A-3c1a3f,2024-04,9031.0
A-3c1a3f,2024-05,7176.0
A-3c1a3f,2024-06,7176.0
A-3c1a3f,2024-07,7176.0
A-3c1a3f,2024-08,7176.0
A-3c1a3f,2024-09,7773.0
A-3c1a3f,2024-10,12123.0
A-3c1a3f,2024-11,12123.0
A-3c1a3f,2024-12,11192.0
A-3cc791,2024-01,0.0
A-3cc791,2024-02,0.0
A-3cc791,2024-03,1194.0
A-3cc791,2024-04,1498.0
A-3cc791,2024-05,2086.0
A-3cc791,2024-06,6464.0
A-3cc791,2024-07,6758.0
A-3cc791,2024-08,6758.0
A-3cc791,2024-09,6758.0
A-3cc791,2024-10,6758.0
A-3cc791,2024-11,6758.0
A-3cc791,2024-12,8522.0
A-3ce5b8,2023-12,9261.0
A-3ce5b8,2024-01,9261.0
A-3ce5b8,2024-02,9653.0
A-3ce5b8,2024-03,11417.0
A-3ce5b8,2024-04,14203.0
A-3ce5b8,2024-05,14906.0
A-3ce5b8,2024-06,16498.0
A-3ce5b8,2024-07,16498.0
A-3ce5b8,2024-08,16498.0
A-3ce5b8,2024-09,16650.0
A-3ce5b8,2024-10,16650.0
A-3ce5b8,2024-11,16650.0
A-3ce5b8,2024-12,16650.0
A-3d957b,2024-07,2107.0
A-3d957b,2024-08,9066.0
A-3d957b,2024-09,9066.0
A-3d957b,2024-10,11852.0
A-3d957b,2024-11,9066.0
A-3d957b,2024-12,9066.0
A-3f9cc0,2024-06,9174.0
A-3f9cc0,2024-07,13970.0
A-3f9cc0,2024-08,19940.0
A-3f9cc0,2024-09,19940.0
A-3f9cc0,2024-10,19940.0
A-3f9cc0,2024-11,19940.0
A-3f9cc0,2024-12,19940.0
A-40906c,2024-05,0.0
A-40906c,2024-06,24564.0
A-40906c,2024-07,24564.0
A-40906c,2024-08,24564.0
A-40906c,2024-09,30820.0
A-40906c,2024-10,32568.0
A-40906c,2024-11,59892.0
A-40906c,2024-12,64400.0
A-40a557,2024-01,3184.0
A-40a557,2024-02,3184.0
A-40a557,2024-03,14129.0
A-40a557,2024-04,14129.0
A-40a557,2024-05,14129.0
A-40a557,2024-06,15388.0
A-40a557,2024-07,15388.0
A-40a557,2024-08,15388.0
A-40a557,2024-09,15388.0
A-40a557,2024-10,15388.0
A-40a557,2024-11,16956.0
A-40a557,2024-12,20140.0
A-40de06,2023-06,6750.0
A-40de06,2023-07,6750.0
A-40de06,2023-08,6750.0
A-40de06,2023-09,8122.0
A-40de06,2023-10,9494.0
A-40de06,2023-11,11398.0
A-40de06,2023-12,16970.0
A-40de06,2024-01,16970.0
A-40de06,2024-02,16970.0
A-40de06,2024-03,18342.0
A-40de06,2024-04,18342.0
A-40de06,2024-05,19714.0
A-40de06,2024-06,19714.0
A-40de06,2024-07,19714.0
A-40de06,2024-08,21086.0
A-40de06,2024-09,22758.0
A-40de06,2024-10,28330.0
A-40de06,2024-11,28862.0
A-40de06,2024-12,28862.0
A-410e86,2024-11,9552.0
A-410e86,2024-12,11184.0
A-417d2f,2023-07,10244.0
A-417d2f,2023-08,10947.0
A-417d2f,2023-09,10947.0
A-417d2f,2023-10,10947.0
A-417d2f,2023-11,10947.0
A-417d2f,2023-12,11743.0
A-417d2f,2024-01,12009.0
A-417d2f,2024-02,17183.0
A-417d2f,2024-03,17820.0
A-417d2f,2024-04,17820.0
A-417d2f,2024-05,17820.0
A-417d2f,2024-06,12842.0
A-417d2f,2024-07,12842.0
A-417d2f,2024-08,12842.0
A-417d2f,2024-09,13969.0
A-417d2f,2024-10,14868.0
A-417d2f,2024-11,14868.0
A-417d2f,2024-12,17759.0
A-425e76,2023-06,2124.0
A-425e76,2023-07,2516.0
A-425e76,2023-08,8884.0
A-425e76,2023-09,8884.0
A-425e76,2023-10,8884.0
A-425e76,2023-11,5995.0
A-425e76,2023-12,5995.0
A-425e76,2024-01,5995.0
A-425e76,2024-02,5995.0
A-425e76,2024-03,5995.0
A-425e76,2024-04,6147.0
A-425e76,2024-05,6926.0
A-425e76,2024-06,6926.0
A-425e76,2024-07,7629.0
A-425e76,2024-08,10743.0
A-425e76,2024-09,10743.0
A-425e76,2024-10,10743.0
A-425e76,2024-11,10743.0
A-425e76,2024-12,10743.0
A-427b69,2024-09,6056.0
A-427b69,2024-10,6889.0
A-427b69,2024-11,16252.0
A-427b69,2024-12,19958.0
A-42b791,2024-06,1421.0
A-42b791,2024-07,1421.0
A-42b791,2024-08,1421.0
A-42b791,2024-09,1421.0
A-42b791,2024-10,16859.0
A-42b791,2024-11,17994.0
A-42b791,2024-12,18547.0
A-42e5e1,2024-07,49.0
A-42e5e1,2024-08,4048.0
A-42e5e1,2024-09,68.0
A-42e5e1,2024-10,4446.0
A-42e5e1,2024-11,4936.0
A-42e5e1,2024-12,4936.0
A-432483,2023-04,245.0
A-432483,2023-05,0.0
A-432483,2023-06,0.0
A-432483,2023-07,0.0
A-432483,2023-08,0.0
A-432483,2023-09,1990.0
A-432483,2023-10,1990.0
A-432483,2023-11,1990.0
A-432483,2023-12,14861.0
A-432483,2024-01,23020.0
A-432483,2024-02,23020.0
A-432483,2024-03,23020.0
A-432483,2024-04,23020.0
A-432483,2024-05,23412.0
A-432483,2024-06,23412.0
A-432483,2024-07,23412.0
A-432483,2024-08,23412.0
A-432483,2024-09,24049.0
A-432483,2024-10,23412.0
A-432483,2024-11,24931.0
A-432483,2024-12,24931.0
A-439b2f,2024-03,133.0
A-439b2f,2024-04,133.0
A-439b2f,2024-05,446.0
A-439b2f,2024-06,446.0
A-439b2f,2024-07,522.0
A-439b2f,2024-08,522.0
A-439b2f,2024-09,522.0
A-439b2f,2024-10,522.0
A-439b2f,2024-11,522.0
A-439b2f,2024-12,1796.0
A-43a9e3,2023-09,418.0
A-43a9e3,2023-10,418.0
A-43a9e3,2023-11,6332.0
A-43a9e3,2023-12,6332.0
A-43a9e3,2024-01,6332.0
A-43a9e3,2024-02,8096.0
A-43a9e3,2024-03,9122.0
A-43a9e3,2024-04,9122.0
A-43a9e3,2024-05,9122.0
A-43a9e3,2024-06,9122.0
A-43a9e3,2024-07,10004.0
A-43a9e3,2024-08,10004.0
A-43a9e3,2024-09,10004.0
A-43a9e3,2024-10,10004.0
A-43a9e3,2024-11,10004.0
A-43a9e3,2024-12,10004.0
A-4437e4,2023-11,323.0
A-4437e4,2023-12,323.0
A-4437e4,2024-01,323.0
A-4437e4,2024-02,4047.0
A-4437e4,2024-03,4047.0
A-4437e4,2024-04,4644.0
A-4437e4,2024-05,5241.0
A-4437e4,2024-06,5241.0
A-4437e4,2024-07,11609.0
A-4437e4,2024-08,15869.0
A-4437e4,2024-09,15869.0
A-4437e4,2024-10,17063.0
A-4437e4,2024-11,17063.0
A-4437e4,2024-12,17831.0
A-443b7c,2024-09,14859.0
A-443b7c,2024-10,21516.0
A-443b7c,2024-11,23587.0
A-443b7c,2024-12,24062.0
A-443f6f,2024-12,13594.0
A-44dc83,2024-06,456.0
A-44dc83,2024-07,456.0
A-44dc83,2024-08,456.0
A-44dc83,2024-09,456.0
A-44dc83,2024-10,456.0
A-44dc83,2024-11,456.0
A-44dc83,2024-12,456.0
A-45ce7a,2023-08,784.0
A-45ce7a,2023-09,784.0
A-45ce7a,2023-10,784.0
A-45ce7a,2023-11,784.0
A-45ce7a,2023-12,784.0
A-45ce7a,2024-01,784.0
A-45ce7a,2024-02,1126.0
A-45ce7a,2024-03,4310.0
A-45ce7a,2024-04,4728.0
A-45ce7a,2024-05,4728.0
A-45ce7a,2024-06,3944.0
A-45ce7a,2024-07,3944.0
A-45ce7a,2024-08,3944.0
A-45ce7a,2024-09,4248.0
A-45ce7a,2024-10,4248.0
A-45ce7a,2024-11,7432.0
A-45ce7a,2024-12,7432.0
A-462d45,2024-01,1691.0
A-462d45,2024-02,12676.0
A-462d45,2024-03,13558.0
A-462d45,2024-04,14717.0
A-462d45,2024-05,16187.0
A-462d45,2024-06,14496.0
A-462d45,2024-07,14496.0
A-462d45,2024-08,17282.0
A-462d45,2024-09,17282.0
A-462d45,2024-10,17282.0
A-462d45,2024-11,20271.0
A-462d45,2024-12,21741.0
A-463db0,2024-12,13266.0
A-474ad4,2023-12,513.0
A-474ad4,2024-01,1783.0
A-474ad4,2024-02,1783.0
A-474ad4,2024-03,4380.0
A-474ad4,2024-04,4532.0
A-474ad4,2024-05,4532.0
A-474ad4,2024-06,4532.0
A-474ad4,2024-07,5365.0
A-474ad4,2024-08,5365.0
A-474ad4,2024-09,5757.0
A-474ad4,2024-10,5757.0
A-474ad4,2024-11,7349.0
A-474ad4,2024-12,12125.0
A-4814a3,2024-09,4263.0
A-4814a3,2024-10,23229.0
A-4814a3,2024-11,66381.0
A-4814a3,2024-12,87957.0
A-484819,2023-02,3582.0
A-484819,2023-03,3582.0
A-484819,2023-04,3582.0
A-484819,2023-05,7164.0
A-484819,2023-06,7506.0
A-484819,2023-07,7506.0
A-484819,2023-08,7506.0
A-484819,2023-09,7506.0
A-484819,2023-10,7506.0
A-484819,2023-11,7506.0
A-484819,2023-12,7506.0
A-484819,2024-01,11088.0
A-484819,2024-02,11088.0
A-484819,2024-03,11088.0
A-484819,2024-04,11088.0
A-484819,2024-05,16604.0
A-484819,2024-06,16604.0
A-484819,2024-07,17022.0
A-484819,2024-08,16680.0
A-484819,2024-09,11506.0
A-484819,2024-10,11506.0
A-484819,2024-11,15088.0
A-484819,2024-12,15088.0
A-49b828,2023-05,465.0
A-49b828,2023-06,465.0
A-49b828,2023-07,465.0
A-49b828,2023-08,5440.0
A-49b828,2023-09,5440.0
A-49b828,2023-10,15191.0
A-49b828,2023-11,15191.0
A-49b828,2023-12,21360.0
A-49b828,2024-01,21360.0
A-49b828,2024-02,21816.0
A-49b828,2024-03,23286.0
A-49b828,2024-04,24511.0
A-49b828,2024-05,24511.0
A-49b828,2024-06,24511.0
A-49b828,2024-07,25705.0
A-49b828,2024-08,26391.0
A-49b828,2024-09,26391.0
A-49b828,2024-10,26881.0
A-49b828,2024-11,31108.0
A-49b828,2024-12,31108.0
A-4a267b,2024-05,5771.0
A-4a267b,2024-06,6246.0
A-4a267b,2024-07,6246.0
A-4a267b,2024-08,7471.0
A-4a267b,2024-09,15925.0
A-4a267b,2024-10,27433.0
A-4a267b,2024-11,27433.0
A-4a267b,2024-12,27433.0
A-4a4c2d,2023-07,3078.0
A-4a4c2d,2023-08,4104.0
A-4a4c2d,2023-09,14850.0
A-4a4c2d,2023-10,14850.0
A-4a4c2d,2023-11,14850.0
A-4a4c2d,2023-12,25596.0
A-4a4c2d,2024-01,25596.0
A-4a4c2d,2024-02,27216.0
A-4a4c2d,2024-03,27216.0
A-4a4c2d,2024-04,27216.0
A-4a4c2d,2024-05,27216.0
A-4a4c2d,2024-06,27216.0
A-4a4c2d,2024-07,28242.0
A-4a4c2d,2024-08,28242.0
A-4a4c2d,2024-09,29268.0
A-4a4c2d,2024-10,30294.0
A-4a4c2d,2024-11,30294.0
A-4a4c2d,2024-12,32940.0
A-4ae22a,2024-05,5572.0
A-4ae22a,2024-06,5572.0
A-4ae22a,2024-07,6766.0
A-4ae22a,2024-08,7060.0
A-4ae22a,2024-09,7592.0
A-4ae22a,2024-10,8786.0
A-4ae22a,2024-11,3328.0
A-4ae22a,2024-12,3860.0
A-4bfa33,2024-12,5606.0
A-4c38bc,2024-03,684.0
A-4c38bc,2024-04,9216.0
A-4c38bc,2024-05,12744.0
A-4c38bc,2024-06,14508.0
A-4c38bc,2024-07,22356.0
A-4c38bc,2024-08,29520.0
A-4c38bc,2024-09,29520.0
A-4c38bc,2024-10,37368.0
A-4c38bc,2024-11,43848.0
A-4c38bc,2024-12,47376.0
A-4c56c9,2024-05,2758.0
A-4c56c9,2024-06,2758.0
A-4c56c9,2024-07,3868.0
A-4c56c9,2024-08,13619.0
A-4c56c9,2024-09,20783.0
A-4c56c9,2024-10,20783.0
A-4c56c9,2024-11,23483.0
A-4c56c9,2024-12,19838.0
A-4c6f11,2024-03,4776.0
A-4c6f11,2024-04,4776.0
A-4c6f11,2024-05,6465.0
A-4c6f11,2024-06,6465.0
A-4c6f11,2024-07,7130.0
A-4c6f11,2024-08,7586.0
A-4c6f11,2024-09,7586.0
A-4c6f11,2024-10,7586.0
A-4c6f11,2024-11,7586.0
A-4c6f11,2024-12,7586.0
A-4d1e75,2024-09,13698.0
A-4d1e75,2024-10,27580.0
A-4d1e75,2024-11,31010.0
A-4d1e75,2024-12,31390.0
A-4e0e85,2024-02,1194.0
A-4e0e85,2024-03,1194.0
A-4e0e85,2024-04,2388.0
A-4e0e85,2024-05,2388.0
A-4e0e85,2024-06,4250.0
A-4e0e85,2024-07,4544.0
A-4e0e85,2024-08,4544.0
A-4e0e85,2024-09,4544.0
A-4e0e85,2024-10,4544.0
A-4e0e85,2024-11,4544.0
A-4e0e85,2024-12,4544.0
A-4e44e8,2024-08,1102.0
A-4e44e8,2024-09,17396.0
A-4e44e8,2024-10,2064.0
A-4e44e8,2024-11,17148.0
A-4e44e8,2024-12,20531.0
A-4e631b,2024-03,7960.0
A-4e631b,2024-04,7960.0
A-4e631b,2024-05,12338.0
A-4e631b,2024-06,12338.0
A-4e631b,2024-07,12756.0
A-4e631b,2024-08,13174.0
A-4e631b,2024-09,13174.0
A-4e631b,2024-10,17970.0
A-4e631b,2024-11,23980.0
A-4e631b,2024-12,24398.0
A-4e960a,2024-02,0.0
A-4e960a,2024-03,228.0
A-4e960a,2024-04,18934.0
A-4e960a,2024-05,18934.0
A-4e960a,2024-06,19922.0
A-4e960a,2024-07,22310.0
A-4e960a,2024-08,22898.0
A-4e960a,2024-09,23126.0
A-4e960a,2024-10,23126.0
A-4e960a,2024-11,23714.0
A-4e960a,2024-12,23942.0
A-4ef964,2024-04,3383.0
A-4ef964,2024-05,4216.0
A-4ef964,2024-06,5049.0
A-4ef964,2024-07,8432.0
A-4ef964,2024-08,8432.0
A-4ef964,2024-09,12584.0
A-4ef964,2024-10,12584.0
A-4ef964,2024-11,13557.0
A-4ef964,2024-12,13557.0
A-4f18f0,2024-04,1176.0
A-4f18f0,2024-05,1176.0
A-4f18f0,2024-06,6408.0
A-4f18f0,2024-07,12816.0
A-4f18f0,2024-08,13291.0
A-4f18f0,2024-09,12835.0
A-4f18f0,2024-10,29352.0
A-4f18f0,2024-11,28877.0
A-4f18f0,2024-12,29333.0
A-503d5a,2023-10,931.0
A-503d5a,2023-11,3319.0
A-503d5a,2023-12,3319.0
A-503d5a,2024-01,3319.0
A-503d5a,2024-02,3319.0
A-503d5a,2024-03,5460.0
A-503d5a,2024-04,5460.0
A-503d5a,2024-05,5460.0
A-503d5a,2024-06,5754.0
